dateok,dwell00
2017-12-04 13:10:30,5
2017-12-04 13:11:00,1
2017-12-04 13:11:20,0
2017-12-04 13:13:20,24
2017-12-04 13:14:00,1
2017-12-04 13:14:10,6
2017-12-04 13:14:20,2
2017-12-04 13:14:40,1
2017-12-04 13:15:20,2
2017-12-04 13:15:40,0
2017-12-04 13:15:50,2
2017-12-04 13:16:00,16
2017-12-04 13:16:30,0
2017-12-04 13:17:10,0
2017-12-04 13:18:00,0
2017-12-04 13:18:30,15
2017-12-04 13:19:20,1
2017-12-04 13:21:20,2
2017-12-04 13:22:10,2
2017-12-04 13:22:20,0
2017-12-04 13:23:40,3
2017-12-04 13:23:50,4
2017-12-04 13:24:10,28
2017-12-04 13:24:30,5
2017-12-04 13:25:00,8
2017-12-04 13:25:30,13
2017-12-04 13:25:50,4
2017-12-04 13:26:10,1
2017-12-04 13:27:00,0
2017-12-04 13:27:10,27
2017-12-04 13:27:20,7
2017-12-04 13:27:40,7
2017-12-04 13:27:50,2
2017-12-04 13:28:10,2
2017-12-04 13:28:20,2
2017-12-04 13:28:40,0
2017-12-04 13:28:50,0
2017-12-04 13:29:10,23
2017-12-04 13:30:20,11
2017-12-04 13:33:20,10
2017-12-04 13:34:00,3
2017-12-04 13:35:10,4
2017-12-04 13:36:00,0
2017-12-04 13:36:10,1
2017-12-04 13:36:40,4
2017-12-04 13:38:00,0
2017-12-04 13:39:20,3
2017-12-04 13:40:20,9
2017-12-04 13:40:40,0
2017-12-04 13:41:00,0
2017-12-04 13:41:20,0
2017-12-04 13:42:40,1
2017-12-04 13:44:20,2
2017-12-04 13:45:10,22
2017-12-04 13:45:30,2
2017-12-04 13:45:50,1
2017-12-04 13:46:10,4
2017-12-04 13:46:30,0
2017-12-04 13:47:50,1
2017-12-04 13:48:10,3
2017-12-04 13:48:20,19
2017-12-04 13:49:10,2
2017-12-04 13:50:50,8
2017-12-04 13:51:30,0
2017-12-04 13:52:40,7
2017-12-04 13:53:00,3
2017-12-04 13:53:10,1
2017-12-04 13:53:50,1
2017-12-04 13:54:00,23
2017-12-04 13:54:30,1
2017-12-04 13:54:40,1
2017-12-04 13:55:20,2
2017-12-04 13:55:30,5
2017-12-04 13:56:50,5
2017-12-04 13:57:10,3
2017-12-04 13:57:30,7
2017-12-04 13:57:40,8
2017-12-04 13:58:00,0
2017-12-04 13:58:40,40
2017-12-04 13:58:50,0
2017-12-04 13:59:50,4
2017-12-04 14:01:00,0
2017-12-04 14:01:10,2
2017-12-04 14:01:30,1
2017-12-04 14:02:00,4
2017-12-04 14:03:10,0
2017-12-04 14:04:00,63
2017-12-04 14:04:20,4
2017-12-04 14:04:40,4
2017-12-04 14:04:50,1
2017-12-04 14:05:10,2
2017-12-04 14:05:40,4
2017-12-04 14:06:10,2
2017-12-04 14:06:30,3
2017-12-04 14:07:00,5
2017-12-04 14:07:20,0
2017-12-04 14:07:30,0
2017-12-04 14:07:40,4
2017-12-04 14:07:50,0
2017-12-04 14:08:00,1
2017-12-04 14:08:20,3
2017-12-04 14:08:30,0
2017-12-04 14:09:10,1
2017-12-04 14:09:30,0
2017-12-04 14:10:30,1
2017-12-04 14:10:40,1
2017-12-04 14:11:20,1
2017-12-04 14:11:30,0
2017-12-04 14:11:50,2
2017-12-04 14:12:00,8
2017-12-04 14:12:30,2
2017-12-04 14:13:30,1
2017-12-04 14:14:20,2
2017-12-04 14:14:50,2
2017-12-04 14:16:40,44
2017-12-04 14:17:20,7
2017-12-04 14:17:50,2
2017-12-04 14:18:40,29
2017-12-04 14:19:10,27
2017-12-04 14:19:20,2
2017-12-04 14:21:40,1
2017-12-04 14:23:30,1
2017-12-04 14:23:40,0
2017-12-04 14:24:10,2
2017-12-04 14:24:30,0
2017-12-04 14:24:50,4
2017-12-04 14:25:00,6
2017-12-04 14:25:20,0
2017-12-04 14:25:30,0
2017-12-04 14:25:40,9
2017-12-04 14:25:50,5
2017-12-04 14:26:30,5
2017-12-04 14:26:40,6
2017-12-04 14:27:20,10
2017-12-04 14:27:40,5
2017-12-04 14:28:00,4
2017-12-04 14:28:40,0
2017-12-04 14:29:30,0
2017-12-04 14:29:40,3
2017-12-04 14:30:20,4
2017-12-04 14:31:20,0
2017-12-04 14:32:00,3
2017-12-04 14:33:00,2
2017-12-04 14:33:30,2
2017-12-04 14:34:30,4
2017-12-04 14:35:20,3
2017-12-04 14:35:50,0
2017-12-04 14:36:30,1
2017-12-04 14:36:40,5
2017-12-04 14:37:10,4
2017-12-04 14:37:20,11
2017-12-04 14:38:10,1
2017-12-04 14:40:50,3
2017-12-04 14:42:40,2
2017-12-04 14:43:00,1
2017-12-04 14:43:30,1
2017-12-04 14:44:20,2
2017-12-04 14:45:20,4
2017-12-04 14:46:50,1
2017-12-04 14:47:20,4
2017-12-04 14:48:00,4
2017-12-04 14:48:30,5
2017-12-04 14:49:10,2
2017-12-04 14:49:20,0
2017-12-04 14:50:20,2
2017-12-04 14:50:30,17
2017-12-04 14:51:00,11
2017-12-04 14:52:00,6
2017-12-04 14:52:10,4
2017-12-04 14:53:50,0
2017-12-04 14:54:20,2
2017-12-04 14:56:30,0
2017-12-04 14:56:50,2
2017-12-04 14:57:30,1
2017-12-04 14:57:50,4
2017-12-04 14:58:00,0
2017-12-04 14:59:00,2
2017-12-04 15:00:20,0
2017-12-04 15:00:30,1
2017-12-04 15:00:40,7
2017-12-04 15:02:10,4
2017-12-04 15:02:20,0
2017-12-04 15:02:40,0
2017-12-04 15:04:00,0
2017-12-04 15:04:10,0
2017-12-04 15:04:40,3
2017-12-04 15:04:50,0
2017-12-04 15:05:10,0
2017-12-04 15:05:40,1
2017-12-04 15:06:00,10
2017-12-04 15:06:10,2
2017-12-04 15:06:40,0
2017-12-04 15:06:50,3
2017-12-04 15:07:00,5
2017-12-04 15:08:20,0
2017-12-04 15:08:30,1
2017-12-04 15:09:00,0
2017-12-04 15:09:50,4
2017-12-04 15:10:30,0
2017-12-04 15:11:50,7
2017-12-04 15:12:10,1
2017-12-04 15:12:20,18
2017-12-04 15:12:40,3
2017-12-04 15:12:50,1
2017-12-04 15:13:00,6
2017-12-04 15:13:20,5
2017-12-04 15:15:20,13
2017-12-04 15:15:40,7
2017-12-04 15:16:20,0
2017-12-04 15:16:30,3
2017-12-04 15:16:40,5
2017-12-04 15:17:10,26
2017-12-04 15:17:20,0
2017-12-04 15:18:10,0
2017-12-04 15:19:10,1
2017-12-04 15:20:10,3
2017-12-04 15:20:30,14
2017-12-04 15:21:00,2
2017-12-04 15:21:10,0
2017-12-04 15:21:20,3
2017-12-04 15:21:40,2
2017-12-04 15:23:50,2
2017-12-04 15:24:20,2
2017-12-04 15:25:30,2
2017-12-04 15:26:30,32
2017-12-04 15:27:00,2
2017-12-04 15:27:20,1
2017-12-04 15:27:30,3
2017-12-04 15:27:50,1
2017-12-04 15:28:00,0
2017-12-04 15:28:40,0
2017-12-04 15:29:10,6
2017-12-04 15:29:20,2
2017-12-04 15:29:30,0
2017-12-04 15:29:40,5
2017-12-04 15:29:50,32
2017-12-04 15:30:20,0
2017-12-04 15:30:40,6
2017-12-04 15:31:00,0
2017-12-04 15:31:10,0
2017-12-04 15:32:20,7
2017-12-04 15:32:30,0
2017-12-04 15:32:50,1
2017-12-04 15:33:00,14
2017-12-04 15:33:20,18
2017-12-04 15:33:50,3
2017-12-04 15:34:10,3
2017-12-04 15:34:40,13
2017-12-04 15:34:50,10
2017-12-04 15:36:50,0
2017-12-04 15:38:10,2
2017-12-04 15:38:20,2
2017-12-04 15:38:30,1
2017-12-04 15:39:40,1
2017-12-04 15:40:40,2
2017-12-04 15:41:20,0
2017-12-04 15:41:30,0
2017-12-04 15:42:00,3
2017-12-04 15:42:40,17
2017-12-04 15:42:50,8
2017-12-04 15:43:30,2
2017-12-04 15:43:40,1
2017-12-04 15:44:50,2
2017-12-04 15:45:10,1
2017-12-04 15:45:40,0
2017-12-04 15:47:00,0
2017-12-04 15:47:20,0
2017-12-04 15:47:40,0
2017-12-04 15:47:50,3
2017-12-04 15:49:10,0
2017-12-04 15:51:00,12
2017-12-04 15:51:20,19
2017-12-04 15:51:30,14
2017-12-04 15:51:40,0
2017-12-04 15:52:20,4
2017-12-04 15:52:30,3
2017-12-04 15:52:40,6
2017-12-04 15:53:00,0
2017-12-04 15:53:10,11
2017-12-04 15:54:00,0
2017-12-04 15:54:30,1
2017-12-04 15:54:40,3
2017-12-04 15:54:50,4
2017-12-04 15:55:10,0
2017-12-04 15:55:30,0
2017-12-04 15:55:50,2
2017-12-04 15:56:20,2
2017-12-04 15:57:00,1
2017-12-04 15:57:40,2
2017-12-04 15:58:10,1
2017-12-04 15:59:10,10
2017-12-04 15:59:20,17
2017-12-04 16:00:10,22
2017-12-04 16:00:20,1
2017-12-04 16:01:40,1
2017-12-04 16:03:30,5
2017-12-04 16:03:40,2
2017-12-04 16:03:50,5
2017-12-04 16:04:00,14
2017-12-04 16:04:10,0
2017-12-04 16:04:30,1
2017-12-04 16:05:20,1
2017-12-04 16:06:00,1
2017-12-04 16:06:10,17
2017-12-04 16:07:00,0
2017-12-04 16:08:20,0
2017-12-04 16:08:30,10
2017-12-04 16:09:00,1
2017-12-04 16:09:50,6
2017-12-04 16:10:20,12
2017-12-04 16:11:20,0
2017-12-04 16:11:40,1
2017-12-04 16:12:00,4
2017-12-04 16:12:50,4
2017-12-04 16:13:50,2
2017-12-04 16:14:10,44
2017-12-04 16:14:30,2
2017-12-04 16:15:00,1
2017-12-04 16:15:20,10
2017-12-04 16:15:30,8
2017-12-04 16:17:40,5
2017-12-04 16:18:00,0
2017-12-04 16:18:30,3
2017-12-04 16:18:50,4
2017-12-04 16:19:10,1
2017-12-04 16:19:20,17
2017-12-04 16:19:30,4
2017-12-04 16:19:40,2
2017-12-04 16:19:50,1
2017-12-04 16:20:50,0
2017-12-04 16:21:10,162
2017-12-04 16:21:40,1
2017-12-04 16:22:10,2
2017-12-04 16:22:20,15
2017-12-04 16:22:30,0
2017-12-04 16:23:00,0
2017-12-04 16:23:30,9
2017-12-04 16:23:40,7
2017-12-04 16:25:50,5
2017-12-04 16:26:10,3
2017-12-04 16:26:20,2
2017-12-04 16:26:30,12
2017-12-04 16:26:40,1
2017-12-04 16:26:50,2
2017-12-04 16:27:10,20
2017-12-04 16:27:20,16
2017-12-04 16:27:30,7
2017-12-04 16:27:40,13
2017-12-04 16:28:20,1
2017-12-04 16:29:00,8
2017-12-04 16:29:20,6
2017-12-04 16:29:30,14
2017-12-04 16:29:40,4
2017-12-04 16:29:50,53
2017-12-04 16:30:00,5
2017-12-04 16:30:10,1
2017-12-04 16:30:50,6
2017-12-04 16:32:00,4
2017-12-04 16:32:20,0
2017-12-04 16:32:40,12
2017-12-04 16:32:50,3
2017-12-04 16:34:00,6
2017-12-04 16:34:20,1
2017-12-04 16:35:40,12
2017-12-04 16:35:50,4
2017-12-04 16:36:00,0
2017-12-04 16:36:30,0
2017-12-04 16:36:40,0
2017-12-04 16:37:00,0
2017-12-04 16:37:40,0
2017-12-04 16:38:20,2
2017-12-04 16:38:40,10
2017-12-04 16:39:20,23
2017-12-04 16:39:30,29
2017-12-04 16:39:40,0
2017-12-04 16:43:20,47
2017-12-04 16:43:40,10
2017-12-04 16:43:50,19
2017-12-04 16:44:10,0
2017-12-04 16:44:20,9
2017-12-04 16:44:30,8
2017-12-04 16:45:10,1
2017-12-04 16:45:40,0
2017-12-04 16:46:00,2
2017-12-04 16:46:10,0
2017-12-04 16:46:20,2
2017-12-04 16:47:00,1
2017-12-04 16:47:10,2
2017-12-04 16:47:50,2
2017-12-04 16:48:10,39
2017-12-04 16:48:30,4
2017-12-04 16:48:40,4
2017-12-04 16:49:00,3
2017-12-04 16:49:50,4
2017-12-04 16:50:20,3
2017-12-04 16:50:40,1
2017-12-04 16:50:50,5
2017-12-04 16:51:00,3
2017-12-04 16:51:10,1
2017-12-04 16:51:20,8
2017-12-04 16:51:40,18
2017-12-04 16:52:10,29
2017-12-04 16:52:40,10
2017-12-04 16:53:00,0
2017-12-04 16:53:40,1
2017-12-04 16:53:50,9
2017-12-04 16:54:00,3
2017-12-04 16:54:20,2
2017-12-04 16:55:20,3
2017-12-04 16:55:30,3
2017-12-04 16:55:40,1
2017-12-04 16:55:50,4
2017-12-04 16:56:20,2
2017-12-04 16:57:10,4
2017-12-04 16:57:30,3
2017-12-04 16:58:20,1
2017-12-04 16:58:30,3
2017-12-04 16:58:50,2
2017-12-04 16:59:50,1
2017-12-04 17:01:00,0
2017-12-04 17:01:10,1
2017-12-04 17:01:30,29
2017-12-04 17:01:40,1
2017-12-04 17:02:00,0
2017-12-04 17:02:50,6
2017-12-04 17:03:00,5
2017-12-04 17:03:10,7
2017-12-04 17:03:20,2
2017-12-04 17:06:00,0
2017-12-04 17:06:30,8
2017-12-04 17:07:10,5
2017-12-04 17:07:30,5
2017-12-04 17:07:50,8
2017-12-04 17:08:10,2
2017-12-04 17:09:20,11
2017-12-04 17:09:30,4
2017-12-04 17:10:00,6
2017-12-04 17:10:30,7
2017-12-04 17:10:40,2
2017-12-04 17:11:40,0
2017-12-04 17:11:50,1
2017-12-04 17:12:30,0
2017-12-04 17:12:50,0
2017-12-04 17:13:10,1
2017-12-04 17:13:30,0
2017-12-04 17:13:40,1
2017-12-04 17:14:00,1
2017-12-04 17:14:40,0
2017-12-04 17:15:00,8
2017-12-04 17:16:20,0
2017-12-04 17:16:50,5
2017-12-04 17:17:20,1
2017-12-04 17:17:30,10
2017-12-04 17:17:50,2
2017-12-04 17:18:40,0
2017-12-04 17:18:50,4
2017-12-04 17:20:00,0
2017-12-04 17:20:20,4
2017-12-04 17:20:50,2
2017-12-04 17:21:00,17
2017-12-04 17:21:10,0
2017-12-04 17:21:20,16
2017-12-04 17:22:00,1
2017-12-04 17:22:20,0
2017-12-04 17:22:30,0
2017-12-04 17:22:40,7
2017-12-04 17:22:50,0
2017-12-04 17:23:40,2
2017-12-04 17:23:50,0
2017-12-04 17:24:10,2
2017-12-04 17:24:30,1
2017-12-04 17:25:20,4
2017-12-04 17:26:00,6
2017-12-04 17:27:00,2
2017-12-04 17:28:20,0
2017-12-04 17:29:00,5
2017-12-04 17:29:20,0
2017-12-04 17:29:50,1
2017-12-04 17:30:10,1
2017-12-04 17:31:00,3
2017-12-04 17:32:20,5
2017-12-04 17:33:00,9
2017-12-04 17:33:30,1
2017-12-04 17:34:00,2
2017-12-04 17:34:10,5
2017-12-04 17:34:40,1
2017-12-04 17:35:10,2
2017-12-04 17:35:30,2
2017-12-04 17:36:20,1
2017-12-04 17:38:00,2
2017-12-04 17:38:20,14
2017-12-04 17:38:50,2
2017-12-04 17:39:20,1
2017-12-04 17:40:40,0
2017-12-04 17:41:10,1
2017-12-04 17:42:10,0
2017-12-04 17:42:50,0
2017-12-04 17:43:20,19
2017-12-04 17:43:30,1
2017-12-04 17:45:10,3
2017-12-04 17:45:20,3
2017-12-04 17:45:30,1
2017-12-04 17:45:50,1
2017-12-04 17:46:10,0
2017-12-04 17:46:40,4
2017-12-04 17:47:10,1
2017-12-04 17:47:20,9
2017-12-04 17:47:30,2
2017-12-04 17:47:40,5
2017-12-04 17:47:50,5
2017-12-04 17:48:00,7
2017-12-04 17:48:40,1
2017-12-04 17:49:10,4
2017-12-04 17:49:20,0
2017-12-04 17:49:40,3
2017-12-04 17:50:10,21
2017-12-04 17:51:00,1
2017-12-04 17:52:30,0
2017-12-04 17:52:40,1
2017-12-04 17:53:00,2
2017-12-04 17:53:10,13
2017-12-04 17:54:20,1
2017-12-04 17:55:10,1
2017-12-04 17:55:20,6
2017-12-04 17:55:30,1
2017-12-04 17:55:40,4
2017-12-04 17:56:30,0
2017-12-04 17:57:30,2
2017-12-04 17:58:00,4
2017-12-04 17:58:20,9
2017-12-04 17:58:40,3
2017-12-04 18:00:00,1
2017-12-04 18:00:20,0
2017-12-04 18:00:40,0
2017-12-04 18:00:50,1
2017-12-04 18:01:00,15
2017-12-04 18:01:20,7
2017-12-04 18:01:50,19
2017-12-04 18:02:40,1
2017-12-04 18:03:20,3
2017-12-04 18:03:40,9
2017-12-04 18:04:10,0
2017-12-04 18:04:40,29
2017-12-04 18:05:20,0
2017-12-04 18:06:10,4
2017-12-04 18:06:50,1
2017-12-04 18:07:40,2
2017-12-04 18:08:00,2
2017-12-04 18:08:20,0
2017-12-04 18:08:30,11
2017-12-04 18:09:00,5
2017-12-04 18:10:20,6
2017-12-04 18:10:40,5
2017-12-04 18:11:00,1
2017-12-04 18:11:10,4
2017-12-04 18:11:20,1
2017-12-04 18:11:40,1
2017-12-04 18:11:50,5
2017-12-04 18:12:20,3
2017-12-04 18:14:30,1
2017-12-04 18:15:40,0
2017-12-04 18:15:50,1
2017-12-04 18:16:10,1
2017-12-04 18:16:20,2
2017-12-04 18:18:00,2
2017-12-04 18:18:10,39
2017-12-04 18:18:20,0
2017-12-04 18:18:40,0
2017-12-04 18:18:50,18
2017-12-04 18:19:30,2
2017-12-04 18:20:10,0
2017-12-04 18:20:20,6
2017-12-04 18:20:30,0
2017-12-04 18:21:20,0
2017-12-04 18:21:40,1
2017-12-04 18:22:40,0
2017-12-04 18:23:10,1
2017-12-04 18:23:20,1
2017-12-04 18:23:50,4
2017-12-04 18:26:00,1
2017-12-04 18:26:30,0
2017-12-04 18:27:20,0
2017-12-04 18:27:40,1
2017-12-04 18:27:50,4
2017-12-04 18:28:10,8
2017-12-04 18:28:30,1
2017-12-04 18:30:20,5
2017-12-04 18:30:40,1
2017-12-04 18:31:10,0
2017-12-04 18:31:20,0
2017-12-04 18:31:30,1
2017-12-04 18:32:30,0
2017-12-04 18:33:30,3
2017-12-04 18:33:50,0
2017-12-04 18:34:40,0
2017-12-04 18:35:30,0
2017-12-04 18:36:30,0
2017-12-04 18:37:10,0
2017-12-04 18:37:30,0
2017-12-04 18:39:10,0
2017-12-04 18:39:20,6
2017-12-04 18:39:30,6
2017-12-04 18:39:40,31
2017-12-04 18:39:50,1
2017-12-04 18:40:40,3
2017-12-04 18:40:50,5
2017-12-04 18:41:40,9
2017-12-04 18:42:30,7
2017-12-04 18:43:00,4
2017-12-04 18:43:10,0
2017-12-04 18:43:30,1
2017-12-04 18:43:50,0
2017-12-04 18:44:30,7
2017-12-04 18:45:30,15
2017-12-04 18:46:10,13
2017-12-04 18:46:40,1
2017-12-04 18:47:10,4
2017-12-04 18:49:10,1
2017-12-04 18:49:40,1
2017-12-04 18:50:50,1
2017-12-04 18:51:10,2
2017-12-04 18:52:20,4
2017-12-04 18:52:30,1
2017-12-04 18:52:40,17
2017-12-04 18:52:50,0
2017-12-04 18:53:50,2
2017-12-04 18:54:50,7
2017-12-04 18:55:20,0
2017-12-04 18:57:20,0
2017-12-04 18:57:30,0
2017-12-04 18:57:40,0
2017-12-04 18:58:20,1
2017-12-04 18:58:30,5
2017-12-04 18:59:20,3
2017-12-04 18:59:40,4
2017-12-04 19:01:00,0
2017-12-04 19:01:10,0
2017-12-04 19:02:00,14
2017-12-04 19:04:10,4
2017-12-04 19:04:30,10
2017-12-04 19:04:40,0
2017-12-04 19:04:50,2
2017-12-04 19:05:00,1
2017-12-04 19:05:10,0
2017-12-04 19:05:20,2
2017-12-04 19:06:20,36
2017-12-04 19:06:30,0
2017-12-04 19:06:50,1
2017-12-04 19:07:00,1
2017-12-04 19:07:10,1
2017-12-04 19:08:00,1
2017-12-04 19:08:30,4
2017-12-04 19:09:00,4
2017-12-04 19:09:10,1
2017-12-04 19:10:40,57
2017-12-04 19:10:50,0
2017-12-04 19:11:00,4
2017-12-04 19:11:40,0
2017-12-04 19:11:50,3
2017-12-04 19:12:50,2
2017-12-04 19:13:20,3
2017-12-04 19:13:40,0
2017-12-04 19:14:10,7
2017-12-04 19:16:10,1
2017-12-04 19:16:20,8
2017-12-04 19:16:50,0
2017-12-04 19:18:00,2
2017-12-04 19:20:40,1
2017-12-04 19:23:30,3
2017-12-04 19:23:40,4
2017-12-04 19:26:10,1
2017-12-04 19:26:40,1
2017-12-04 19:28:20,4
2017-12-04 19:28:50,11
2017-12-04 19:29:40,0
2017-12-04 19:30:50,6
2017-12-04 19:32:30,3
2017-12-04 19:33:10,9
2017-12-04 19:33:30,0
2017-12-04 19:34:20,5
2017-12-04 19:35:40,1
2017-12-04 19:36:30,0
2017-12-04 19:37:10,1
2017-12-04 19:37:50,1
2017-12-04 19:38:30,7
2017-12-04 19:39:00,0
2017-12-04 19:40:20,0
2017-12-04 19:40:40,1
2017-12-04 19:41:30,1
2017-12-04 19:41:40,3
2017-12-04 19:42:30,0
2017-12-04 19:43:00,2
2017-12-04 19:44:50,3
2017-12-04 19:47:40,0
2017-12-04 19:47:50,3
2017-12-04 19:48:30,0
2017-12-04 19:50:50,4
2017-12-04 19:52:20,1
2017-12-04 19:52:40,0
2017-12-04 19:53:20,4
2017-12-04 19:53:50,3
2017-12-04 19:54:00,5
2017-12-04 19:54:20,0
2017-12-04 19:54:40,6
2017-12-04 19:55:10,1
2017-12-04 19:57:00,2
2017-12-04 19:57:10,3
2017-12-04 19:59:00,2
2017-12-04 20:00:20,1
2017-12-04 20:02:20,3
2017-12-04 20:04:40,2
2017-12-04 20:05:50,1
2017-12-04 20:06:20,4
2017-12-04 20:12:40,6
2017-12-04 20:15:40,0
2017-12-04 20:16:40,10
2017-12-04 20:18:20,0
2017-12-04 20:21:10,0
2017-12-04 20:22:00,3
2017-12-04 20:22:20,1
2017-12-04 20:22:40,3
2017-12-04 20:24:50,1
2017-12-04 20:25:40,4
2017-12-04 20:27:30,0
2017-12-04 20:30:10,5
2017-12-04 20:36:20,5
2017-12-04 20:46:10,1
2017-12-04 20:58:10,1
2017-12-04 21:00:00,3
2017-12-04 21:06:00,0
2017-12-04 21:18:20,0
2017-12-04 21:45:10,2
2017-12-04 22:01:50,0
2017-12-05 06:00:40,1
2017-12-05 06:01:30,0
2017-12-05 06:16:20,2
2017-12-05 06:24:20,5
2017-12-05 06:45:30,5
2017-12-05 06:47:50,1
2017-12-05 07:06:30,6
2017-12-05 07:16:30,0
2017-12-05 07:37:20,1
2017-12-05 07:45:50,23
2017-12-05 07:47:20,0
2017-12-05 07:52:10,0
2017-12-05 07:57:10,5
2017-12-05 07:57:30,0
2017-12-05 07:58:30,0
2017-12-05 07:59:20,11
2017-12-05 08:07:10,1
2017-12-05 08:07:20,33
2017-12-05 08:28:30,4
2017-12-05 08:32:10,6
2017-12-05 08:38:40,0
2017-12-05 08:42:10,1
2017-12-05 08:52:10,1
2017-12-05 08:53:40,0
2017-12-05 08:56:10,6
2017-12-05 08:58:20,37
2017-12-05 09:01:20,6
2017-12-05 09:04:20,18
2017-12-05 09:05:30,0
2017-12-05 09:10:20,7
2017-12-05 09:13:00,4
2017-12-05 09:13:20,38
2017-12-05 09:15:20,12
2017-12-05 09:15:50,7
2017-12-05 09:18:10,0
2017-12-05 09:19:00,0
2017-12-05 09:19:30,1
2017-12-05 09:21:40,25
2017-12-05 09:21:50,1
2017-12-05 09:22:30,4
2017-12-05 09:23:10,3
2017-12-05 09:23:40,2
2017-12-05 09:24:20,2
2017-12-05 09:25:40,2
2017-12-05 09:26:20,1
2017-12-05 09:27:00,0
2017-12-05 09:27:50,5
2017-12-05 09:28:20,3
2017-12-05 09:28:30,0
2017-12-05 09:28:40,5
2017-12-05 09:28:50,1
2017-12-05 09:29:40,0
2017-12-05 09:31:30,19
2017-12-05 09:32:10,3
2017-12-05 09:33:40,3
2017-12-05 09:35:50,0
2017-12-05 09:37:10,3
2017-12-05 09:37:50,4
2017-12-05 09:38:10,29
2017-12-05 09:40:40,0
2017-12-05 09:41:20,2
2017-12-05 09:41:40,6
2017-12-05 09:42:10,0
2017-12-05 09:43:30,0
2017-12-05 09:44:40,0
2017-12-05 09:45:40,1
2017-12-05 09:46:20,0
2017-12-05 09:47:30,0
2017-12-05 09:47:40,2
2017-12-05 09:47:50,3
2017-12-05 09:48:00,9
2017-12-05 09:48:40,3
2017-12-05 09:49:00,167
2017-12-05 09:50:20,2
2017-12-05 09:50:40,1
2017-12-05 09:50:50,78
2017-12-05 09:51:10,25
2017-12-05 09:51:50,4
2017-12-05 09:52:40,0
2017-12-05 09:54:30,2
2017-12-05 09:55:30,6
2017-12-05 09:56:00,2
2017-12-05 09:56:10,1
2017-12-05 09:56:40,0
2017-12-05 09:57:00,2
2017-12-05 09:58:10,4
2017-12-05 09:58:30,1
2017-12-05 09:58:40,16
2017-12-05 09:58:50,5
2017-12-05 10:01:00,0
2017-12-05 10:01:10,2
2017-12-05 10:02:10,1
2017-12-05 10:02:30,3
2017-12-05 10:03:10,6
2017-12-05 10:03:40,0
2017-12-05 10:03:50,5
2017-12-05 10:04:50,2
2017-12-05 10:05:10,2
2017-12-05 10:05:20,3
2017-12-05 10:06:10,0
2017-12-05 10:06:40,0
2017-12-05 10:07:00,0
2017-12-05 10:08:00,19
2017-12-05 10:08:10,0
2017-12-05 10:08:50,1
2017-12-05 10:09:10,70
2017-12-05 10:09:20,2
2017-12-05 10:10:30,0
2017-12-05 10:10:40,7
2017-12-05 10:11:10,2
2017-12-05 10:11:30,1
2017-12-05 10:12:00,11
2017-12-05 10:12:40,1
2017-12-05 10:13:20,2
2017-12-05 10:14:00,1
2017-12-05 10:14:10,4
2017-12-05 10:14:20,8
2017-12-05 10:15:10,22
2017-12-05 10:15:40,1
2017-12-05 10:15:50,1
2017-12-05 10:16:00,2
2017-12-05 10:16:20,2
2017-12-05 10:17:50,5
2017-12-05 10:18:10,1
2017-12-05 10:18:30,1
2017-12-05 10:20:20,2
2017-12-05 10:21:00,1
2017-12-05 10:21:20,4
2017-12-05 10:21:40,1
2017-12-05 10:23:00,6
2017-12-05 10:23:40,1
2017-12-05 10:24:10,2
2017-12-05 10:24:30,0
2017-12-05 10:25:00,0
2017-12-05 10:25:30,0
2017-12-05 10:26:00,1
2017-12-05 10:26:10,12
2017-12-05 10:27:10,1
2017-12-05 10:27:30,3
2017-12-05 10:27:40,3
2017-12-05 10:27:50,4
2017-12-05 10:28:10,1
2017-12-05 10:28:20,1
2017-12-05 10:28:30,22
2017-12-05 10:28:50,36
2017-12-05 10:29:10,1
2017-12-05 10:29:20,1
2017-12-05 10:29:30,1
2017-12-05 10:29:40,3
2017-12-05 10:29:50,17
2017-12-05 10:30:20,7
2017-12-05 10:30:50,1
2017-12-05 10:31:00,0
2017-12-05 10:31:20,3
2017-12-05 10:32:00,7
2017-12-05 10:32:40,0
2017-12-05 10:33:20,1
2017-12-05 10:34:00,1
2017-12-05 10:35:20,15
2017-12-05 10:35:30,2
2017-12-05 10:36:00,1
2017-12-05 10:36:10,4
2017-12-05 10:36:30,0
2017-12-05 10:36:40,2
2017-12-05 10:37:10,5
2017-12-05 10:37:40,5
2017-12-05 10:38:10,3
2017-12-05 10:39:10,11
2017-12-05 10:40:10,5
2017-12-05 10:40:20,16
2017-12-05 10:40:30,36
2017-12-05 10:40:40,2
2017-12-05 10:40:50,0
2017-12-05 10:41:00,1
2017-12-05 10:41:10,4
2017-12-05 10:41:40,12
2017-12-05 10:41:50,4
2017-12-05 10:42:00,1
2017-12-05 10:42:20,0
2017-12-05 10:43:00,1
2017-12-05 10:43:30,0
2017-12-05 10:43:40,0
2017-12-05 10:44:10,1
2017-12-05 10:44:40,11
2017-12-05 10:45:10,1
2017-12-05 10:45:50,0
2017-12-05 10:46:40,10
2017-12-05 10:46:50,1
2017-12-05 10:47:40,0
2017-12-05 10:48:50,1
2017-12-05 10:49:00,0
2017-12-05 10:49:30,1
2017-12-05 10:49:40,0
2017-12-05 10:50:50,2
2017-12-05 10:51:10,0
2017-12-05 10:51:40,6
2017-12-05 10:52:30,2
2017-12-05 10:53:10,3
2017-12-05 10:53:40,2
